dateStart,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
1900-03-20,0.7401175140403211,0.2584720775485039,0.04495021840557456,-0.27774954261258245,0.6166928275488317,-0.314455047249794,-0.9011451913975179,0.8194371680729091,0.10647063655778766,-0.18566542863845825,0.7241703188046813,-0.6802428369410336,0.8369290996342897,0.6844202103093266,0.926207710057497,0.7199858077801764,0.5698199034668505,0.9451715191826224,-0.20981756085529923,0.8276776219718158,-0.030220368411391973,-0.5345928859896958,0.8177455244585872,0.8394998298026621,0.6457988149486482,-0.05937063507735729,0.2624623482115567,0.402725494466722,0.8621081267483532,-0.06270548654720187
1900-06-15,1,1,-0.8874448125140135,0.7156932240373717,-0.37793277128321445,-1,-1,1,-0.7974535398100183,-1,1,0.29381794638853354,1,-0.30862560160749186,-0.07152847092870052,-0.21746736175625525,1,1,0.7896530251695328,-0.14055968498881533,-0.0770913294563394,-0.5352199031448825,0.8708580567809772,0.8096629328943362,0.664981220458205,-0.028257668692873005,0.24102897317212205,0.34758018972228866,0.85740884680318,-0.07812274218943062
1900-06-21,0.03091395179770684,1,-1,1,0.6005548037293237,-0.03429831469174738,-1,0.04310856386917572,0.1969301713087137,-1,1,1,9.205798563981515e-4,0.6400341976291077,-1,-1,1,1,1,-1,-0.07719567829588062,-0.5072190911176817,0.8694683354272067,0.8797431517976809,0.6609023854383915,0.03777217192692808,0.28761657737487306,0.3293892581999864,0.8067293243152261,-0.047313225422855695
1900-09-22,-0.9154594640494353,0.014169130415669584,-0.023552968918006623,0.004317634855941055,-0.379999280686554,-0.9591754571815794,-1,-0.909539900086346,-0.8011309528326094,-1,0.02032687622050744,1,0.9823366034418859,-0.2957703795001074,-0.04491203031624458,-1,0.04313565141238196,0.02173061899149198,0.04608660257748687,-0.02096871555312707,-0.07805196633947192,-0.4620575726985438,0.8200833857944025,0.8456332173985722,0.6290100972695171,-0.0040817808586577076,0.2434473747068484,0.27309758579949417,0.8598752041004312,-0.0750529124863193
1900-10-01,0.052247768450597865,-0.962200413128102,0.962649098449452,-0.955332956054908,0.5988021037402542,-1,-0.03168917181687225,-1,-1,-1,-0.9740201090691971,0.0431829860230214,1,-1,0.9212087404922639,-1,0.9585540118671426,-0.9429674809241074,1,-0.9477720658364888,-0.13750890812493863,-0.5600677968685942,0.8514041197278002,0.7925801603490201,0.6411816300351519,0.10213495861764278,0.18499277554768068,0.29347336785423295,0.8206098995330173,-0.08042044023011782
1900-10-15,-0.9102857036131718,-1,1,0.037504696730017106,1,-0.026322446451223058,0.9074526593218232,-0.05497952609174872,-0.04033897555417887,-1,-0.02555684023959026,0.9422881927010354,1,-1,1,-0.015151532722879502,1,0.04143192657653649,0.025141407650648873,0.01849499137079358,-0.18500999405299873,-0.5159982929599342,0.9046281802967024,0.8952372788199308,0.6353551608188631,0.09038668539631589,0.1898954229951072,0.30804000351104566,0.8288005674385728,-0.0915827569852125
1901-01-01,0.0593918090831661,-1,1,-0.9093847950927666,0.007561536871695251,-0.9727835995277544,-0.05289579198537642,0.856732388192883,0.9364732303737979,-0.05996754124846582,-0.9023268148801759,1,1,-1,1,0.9725236321694842,0.060549074246293966,1,-0.8944438860889583,0.9262320269055039,-0.16016211522555335,-0.46368860971008363,0.9000088008780018,0.8606267621926861,0.5211325889145896,0.144756315405396,0.3205427142533931,0.3319681304713586,0.7983307754981639,-0.18600182707266377
1901-02-01,-0.8234592702236039,-1,0.036765075926164736,-1,0.9120148520222007,-1,-1,-0.11551450008259856,-0.05825311225629226,-1,0.09336285533139499,1,1,-0.015315686318178146,1,1,1,0.013359303717965343,-1,-0.05514677518468025,-0.12182345130885802,-0.35737564433049296,0.9413979205374706,0.8987347983420791,0.5369070234339264,0.11410985411458824,0.3590330243377176,0.3245447102863155,0.7794705965962647,-0.25527661873326907
1901-03-20,-1,-0.05269152778296082,-0.9428533135406337,-1,1,-0.07872047558262796,-1,-1,-1,-0.03207204607740999,1,1,0.019271524670857576,0.88145138204473406,1,1,1,0.9572400358421542,-1,-0.9796909179037654,-0.2112175778995859,-0.23674834828085098,1,0.9363784089595322,0.5751510916413983,0.16778209726575039,0.37558387403577465,0.3519996315167002,0.7751362462507868,-0.1702877258196231
1901-04-01,-1,0.9010265947496479,-1,-0.03660562207374807,1,0.9192264788095932,-1,-0.08912238063898636,-0.0053317597820012885,0.9416318833985273,1,0.02295369977846906,0.9968985315640947,1,0.05401738603330908,0.006771694067277623,0.03188690465176269,0.01562769439021572,-0.13646292788517056,-0.011545886554846008,-0.14295053806186725,-0.17931741397524084,0.9888396565875538,0.9503089548114724,0.5621505961975097,0.17811873731489847,0.5131250418122183,0.329822136488214,0.7914538982804027,-0.10448998674602646
1901-04-20,-1,-0.09565474050716638,-1,-1,1,-0.06439100885628979,-4.696763284942618e-4,-1,-0.9969621046948814,1,0.03742464725036487,0.9855311119438598,1,1,-0.942384753019195,-0.9641608682368983,-0.9531141086382217,-0.9809967219090339,-1,-1,-0.16225108175802613,-0.3050682374296775,0.9956680374591967,0.9996096358812403,0.5981818694395152,0.20774117878505446,0.5021591326008835,0.25868812670878377,0.8057594160500358,-0.11006048601487721
1901-04-25,-0.06423361540208727,-1,-0.07980705292729295,-0.02157764566595699,0.10288931190321693,0.9265056654547231,-0.9453523787084577,-0.05448922439326109,-1,1,-0.8924529033041522,1,0.06928520341489808,1,-1,0.03191014567026107,0.023984255454845393,-0.06252314523350666,-0.02785027401781559,-1,-0.06770608158373939,-0.31925686070135884,1,0.9542588946750982,0.6336975049481676,0.15583553111987117,0.558438800009356,0.2528269141804694,0.7604244035254317,-0.06572648776216067
1901-05-01,0.9275140231145267,-0.0036602559672729296,-1,0.9581214350908159,1,1,0.0030224540102173902,-1,-1,1,0.054755380556185784,1,-0.9249523649388598,1,-1,1,0.9716711828095576,-1,0.9234953429053816,-1,-0.1337220840923241,-0.36796401274654394,1,0.871525234695167,0.6631500924865921,0.2854231384024367,0.5883886831934304,0.16209386980867574,0.7243946120096568,-0.06983135044910824
1901-05-20,-0.06574977771536117,0.9729237161243935,-0.005513048387496888,-0.020936374617632425,0.0065577179164326704,1,0.8644360333273452,-0.11951641389434942,-0.03446105455439474,1,0.979529619234686,1,0.06215127373591367,0.0961014903751064,-1,0.032882334643959954,1,-0.02552067821329318,-0.00850680846995211,-0.09374671953129321,-0.11451087612849256,-0.26412375809930466,0.9511470427796618,0.8597568969669193,0.6462947371591289,0.22298410077231207,0.553544609355113,0.08256197515605981,0.7461128106400583,-0.07033613734492691
1901-06-01,-1,0.043332279586643985,0.9569385405232416,-1,-0.9547946660160695,1,-0.1173677767792084,0.82382950330772,0.9074881267858823,0.017108264076672763,1,1,1,1,-1,0.9474589112909272,1,-0.9623030298732089,0.9629710250416097,0.9021136743342567,-0.0948102906379494,-0.37496613328284006,0.9623210286172229,0.788356131347386,0.624449385075102,0.2515124789915345,0.5965261419063087,0.004319776795534358,0.724842994632859,-0.06047631860046166
1901-06-21,-1,1,1,-0.0624093128653036,-1,0.04419168460561618,-1,1,-0.025087628273369633,-0.9448827840227786,0.04809310304351955,0.06877677580410779,1,1,-1,1,0.010460651425694412,-1,0.030768369067706303,-0.010183143635550285,0.015954644922361122,-0.37821702588893125,0.9834033854182522,0.7587507393968735,0.5940063551790071,0.2941334377295145,0.5664644833937964,-0.008907787989649408,0.6854253316522976,0.02592585327800482
1901-07-14,-1,1,0.0020711914442093082,0.9192348901940522,-1,-0.8385507290265221,-0.007916448425438483,1,-1,-1,-0.9301237605525989,0.9754934872529788,1,0.007723812570421096,-0.06875238213275614,0.05093458942535467,1,-1,-0.9451192213360887,0.9548396204414898,0.04111193198257321,-0.4519278188306328,1,0.7624183021283203,0.6287178255273046,0.29128621946178573,0.4959072443960699,-0.02809822288198005,0.7629353164962694,0.015010793308958725
1901-09-01,-0.06369570950576797,0.047500317936096326,0.9429463695600353,-0.0680365736214652,-0.006929665168822763,-1,-0.9936354841337511,0.038585773162382764,-1,-0.05894734559934045,-1,1,1,0.9995876411687301,-1,-0.9034508785647534,0.022026376737667275,-1,0.008734142677091383,-0.004777021491453648,0.01827013552126624,-0.330757797842432,1,0.7619315736413932,0.5901336155113592,0.33649037603508525,0.5358497872563144,-0.1276058400420625,0.7637711425414655,-0.012109962353596383
1901-09-22,-1,-0.9518894627454401,1,0.90531351018122,0.9509515741117566,-1,-0.025630657264612666,0.9906290239094397,-0.059126947504561045,0.9190658401915214,-0.028694916639564916,0.04341299521615216,0.013668144784103275,1,-1,0.08324202281747872,-0.9760668313040645,-0.055428834307152286,-0.969046664503663,-0.9062528055752375,0.01614558441158189,-0.30669740202295653,1,0.7956187726235522,0.5747971828263038,0.26755108718561826,0.5439224584209785,-0.14121084794521552,0.7609024453017268,-0.0242152999150812
1901-10-01,-1,-0.001507198660219089,0.05148169054296803,-0.07454717168375968,1,-1,0.9313763434964021,1,-1,1,-1,-0.9346322726381696,0.9957379751644299,0.08629866083557425,-1,-0.9008081585501712,-1,-1,-1,-1,0.04408860164017507,-0.19153624072945286,1,0.6915639657219312,0.6291256969027879,0.15233806440428563,0.5405004356758368,-0.11704313546645397,0.7726586657137992,-0.05149808777373924
1901-10-31,-1,-0.9141413943274832,1,0.8926152665745516,0.030377692229971442,-1,1,0.004900323121926897,-1,1,-1,-0.042873071643514726,1,-0.913610204533333,-1,-1,-1,-0.025148722651380462,-1,-1,0.07820021944960678,-0.1281903283150604,1,0.7447832530368815,0.7168770760954367,0.29211387807828426,0.48395282591769584,-0.1696474028638219,0.8190244508271305,0.020047146438996008
1901-12-01,-1,-1,0.034214107280030714,-0.071035727055486,1,-1,0.014234330594819267,-0.967176408531045,-0.041125823645040915,1,-0.06207708686324076,-0.9134017832309849,1,-1,-1,-0.007380148463690506,-1,0.9480244517100646,-1,-0.05145304175060117,0.08483965413919942,-0.14058808056751482,0.9770230925733671,0.7010958750666206,0.7041312591523794,0.31077202355110645,0.4778827853669194,-0.12275641386977035,0.8570206560446677,0.028612186188282616
1901-12-21,-0.050975292898340574,-0.0144449899969884,1,0.9199295275308981,0.016543790012687243,-0.05852334323051267,0.9817913129491707,-1,-1,0.025546890207865713,-1,-1,1,-0.07055593698776164,-0.10009991919495698,-0.9699955014189384,-0.032478105672111623,-0.007625579964792073,-1,-1,0.15233372318476343,-0.1276098690545572,1,0.7011782240997324,0.6820804671193355,0.31455980059917804,0.49177738685139216,-0.09765383769419016,0.8408356413281689,0.001482513564548836
1902-01-01,-0.9876734623124184,0.9150820471590319,0.0012886794874541474,-0.02878131392451877,0.9738619946979115,-0.97007822002287,1,-1,-0.028713787070082986,0.9368529132251634,-1,-0.02029761143548181,0.0017097559675163243,0.9227411541909133,0.8469954454794273,-1,0.886378791110907,0.9431931071736267,-0.023391560191899363,-1,0.18839893370484082,-0.1631965539061669,0.9966892929882252,0.6462424077705634,0.7075389853037831,0.29595916604595857,0.4867381421793793,-0.029792042915432734,0.8352104548142854,-0.11009926016892266
1902-01-18,-0.028167430321412557,1,0.9380180448035338,0.956596505551159,1,-1,7.615526967411634e-4,-1,-0.9891631838400068,-0.016187206558406442,-1,-0.9890534883038868,0.9929875124466132,1,-0.09953644928618988,-0.09323257570874777,-0.10681076291915237,0.0031950594884141426,-0.9569307120577043,-0.01113482628240925,0.19024251511716841,-0.18883737513794033,0.97383559154517,0.6188506544230092,0.6665019282061871,0.4188810055034896,0.5205524330922955,-0.0373210142828849,0.9204341050478708,-0.17233930445467757
1902-03-20,-1,1,1,1,1,-1,0.9350406998281549,-1,-0.03313792491197265,-0.9640608105158129,-0.0052010279692856765,-1,0.029173719425042544,0.013036574866600925,0.8887854053637365,0.8549992499271102,-1,0.9914871535083803,-1,0.9408378088078194,0.15084425372798418,-0.19317309250757436,0.8997477130559675,0.6176098934291449,0.6881209431267592,0.33929257821264136,0.5246218182737807,0.0018414010801733396,0.8679069426076175,-0.20480226263328002
1902-06-15,-1,1,0.057674518833483845,1,0.07203846890653942,-0.02270790031688641,1,-1,0.9440815963353254,-1,0.9493483634486097,-1,-0.9614629685555802,-0.8933931916218002,1,-0.10991801992724326,-1,1,-1,1,0.14731007099905685,-0.20003520273606049,0.961983719208543,0.6291354620729016,0.6947534001142245,0.2759101478890252,0.5334532502443959,0.0018141696249061397,0.8275666791113372,-0.20922684161054114
1902-09-22,-0.06035667692807223,0.04164630240492517,1,1,-0.8658106505514863,0.9744074823881306,0.03870286655558375,-0.018280219767455974,-0.03252065518500391,-1,-0.03757893680978497,-0.02136830044286797,-1,-1,0.02939962379433314,-1,-1,1,-1,1,0.14305933548680866,-0.2126367951777778,0.9206951546602922,0.644788449763848,0.6560468009359053,0.3045636804515915,0.49782290070508983,0.013697440603786417,0.8975376269556756,-0.11424332449146855
1902-10-20,0.8964290549107806,1,1,0.07558415490400372,-1,1,-0.9326501802326966,-0.919287063295089,-0.8808551590923865,-1,0.9282350586221886,0.9302464947908988,-0.04807574666995884,-0.026067577043673906,-0.9613495771592675,-0.033788727941158836,-1,1,-0.010388978719451991,1,0.15839131543177953,-0.17389949100829324,0.9146694095307089,0.6867104291617409,0.7062580000214906,0.2566707440548994,0.5033215494467599,0.0059393930863250385,0.9148110203131792,-0.13950335989747664
1902-12-21,-0.059405010510378053,0.06403011500012745,0.07541167796524106,-0.9178960276414112,-0.08381654103059366,0.12377714699642228,0.037925542283940405,-1,-1,-1,1,1,0.9075550872414283,0.9405900873198109,-1,0.9387242259150327,-1,0.029960380242362583,0.9889260738743857,1,0.19695265898351622,-0.20692746951754004,1,0.7220613419778389,0.7158966579093207,0.2739103363721633,0.5083758545387771,0.001140932966952609,0.9530090308986664,-0.11809146047851307
1902-12-22,0.9369450070690718,1,1,-1,0.8995180800240222,1,-0.9276756775474106,-1,-0.07286204071260804,-0.015119594698444927,1,1,-0.048526048143190836,-0.021642989103475063,-0.0190066012654454,-0.053844664730673286,-1,-0.9169024073086529,0.02334896164107214,1,0.21890261888917945,-0.23143552737813644,0.9479982659347027,0.7926268345499099,0.6662744283833975,0.22697290492505048,0.5162439811689122,0.04870171303098092,0.9937398928739087,-0.09754406433280918
1903-01-01,-0.024559913808035683,0.005015080672663097,0.05266767812773676,-0.004650740217084892,1,0.06792226657124101,-0.010558925993360835,-1,-1,0.9046391272726703,0.02330408654089322,1,0.8888740090395326,-0.9381012576710603,-1,-1,-1,-1,0.9855713810581027,1,0.2682766019606565,-0.22526890523636525,0.9524017640226417,0.7853167971295477,0.6596339789135914,0.19691391481552734,0.5604327665185074,0.009379023753449761,1,-0.13622210961861844
1903-01-20,0.9507153933916975,0.9559422361611224,1,0.9244513413822639,0.02353112974988869,1,0.9318704636863985,-0.041577487112619216,-1,-0.0762416242371684,0.9647766866198808,1,-0.11052471796507346,0.025351984682095763,-0.041521745468743876,-1,-1,-0.004797952156591512,1,0.05608343092712931,0.23288682095924126,-0.23314392875780957,0.8930085068635504,0.7832143020793416,0.7097284934288743,0.11707048949174215,0.5410217358685563,0.058169252126054546,0.9739022343144946,-0.22318351414694007
1903-03-01,-0.006533582431707097,1,1,0.018550136322100896,1,1,0.023387882064256904,0.8692932746910771,-1,-1,1,1,0.8112033404969312,-0.9499142151758425,-0.9996253331287585,-0.0529374175584163,-0.014332553473056286,0.9342765450711965,0.017598219942602134,-0.9186026409746024,0.28902800733897216,-0.20692536976507753,0.8484870812630205,0.8494223801941403,0.7746262718580544,0.05977569750696274,0.5760215859924778,0.04030863623232758,0.9307562964912637,-0.2569674054196476
1903-03-20,-0.9505617572130558,1,0.03178364852098614,0.9594520075358934,0.07437451216265956,1,0.9918713299995262,1,-1,-0.01811880777064856,1,0.050475275775408,-0.1278586540432861,0.029834904285734765,-1,0.9136303185707852,-0.9667087031996285,-0.01282990004406559,-0.9581181045693021,-1,0.286566847430305,-0.25775824015621757,0.7686208178839189,0.863338681336471,0.6925461459777645,-0.030376936012170258,0.6183205763359492,0.04364843544978726,0.9501640591049176,-0.16984505287416848
1903-04-01,-1,0.007313735146887712,-0.9366433703553642,1,1,1,1,1,-0.008110673761830167,0.9485641266566407,0.003148020235092308,1,0.8660438775968688,-0.9560917960900384,-0.054232122023515905,-0.04180478842006363,0.0036632452074596422,-0.9422493234989723,-1,-0.03248487639796249,0.2931183612399307,-0.3073737511994239,0.8515021977394677,0.8642347177995444,0.799683231320065,0.01834067679941071,0.5586747285380171,0.045828687632710835,0.9972925225041218,-0.10990073083819685
1903-05-01,-1,0.9769598527284115,-1,1,1,1,7.785447782454602e-4,0.0832783509313193,0.881410693777822,1,0.9444484221761748,1,1,-1,-1,-0.9781469155122833,-0.9508013595505861,-1,-0.10961292191895644,-1,0.3065639031630372,-0.20952819930362998,0.923349341483439,0.7500674512483487,0.813922774275336,0.0071858945171375515,0.5197487919352594,0.027559066660598267,1,-0.12022564118507964
1903-06-01,-0.08597543326913015,0.05756450526629242,-1,0.007723233336466295,1,1,0.953874373994159,1,-0.10542809125034314,1,-0.019956870480425604,0.01162565152925521,0.09588820079166294,-1,-1,0.01856492609426541,0.026542758666021404,-1,-1,-0.03168710512332029,0.2583490441906024,-0.21639696515201684,0.8190912571614039,0.7287651273386871,0.8092357627360129,-0.014699458311168258,0.5473000632463463,0.07538962139935501,0.9311401188090416,-0.09314831111612837
1903-06-15,0.9064987305605885,-0.9146981878863939,-1,0.9577488059602617,1,0.05802759483650388,1,1,-1,1,-0.9685204346903632,-0.9046488958047327,-0.8642531201582978,-1,-0.028622728896632976,0.9989875924042044,0.968052066244561,-1,-0.03708994688219813,0.950930902753482,0.2474215165165336,-0.06425326637552523,0.8445719292959444,0.7910875500485486,0.8339690341513849,0.0642202687582627,0.5799437152144078,-0.006433869134757339,0.979047789310994,-0.13567256138085423
1903-06-21,-0.06695185315833097,-1,-1,1,0.06343711787836459,-0.9306718523388914,1,0.01204867364870943,-1,1,-1,0.08589095935110558,0.12139697050957643,-0.06273935332211023,-0.9808178530622451,1,0.06284983822205215,-1,-1,-0.027539474025817023,0.248313983278476,-0.05499774038137999,0.8679050468549192,0.7169329818747031,0.7291012504786931,0.059280980692859815,0.5536636676732734,0.05202609789140562,0.9707899367927335,-0.20029637957095087
1903-07-15,-1,-1,-1,1,-0.8952620859160203,0.026573986871430866,0.08008492390439292,1,-1,1,-0.03769521605185222,-0.8473170873539272,1,0.9027075290499383,0.014237493400371504,0.0075211008922179134,-0.8683161692408584,-1,-0.023194104875546517,0.964866467719103,0.2706278537564147,0.0029700540343961176,0.8589334017794636,0.7145916799608008,0.8586664272723061,0.03475533499244558,0.5310136378830475,0.08934795278610205,0.9741237683856817,-0.15137683675446073
1903-09-22,-0.0020829256423796627,-0.1510031111031609,-0.0076241772727576596,1,0.05901968419229686,0.999699697749073,1,1,-0.011086876028503556,0.022129578515026838,-1,0.15166508773573084,1,-0.09084876148684062,0.9722485617026616,-0.9718802463742398,0.05597856065853046,-1,-0.9827864353147769,0.006352050904394613,0.26979762296937676,0.037997315001120247,0.9045120578999538,0.7470470595306266,0.8942415062900957,0.008286793693502797,0.4831419404571753,0.12442236913825447,0.977926961315295,-0.04675451506053792
1903-10-01,-0.9818961349060842,-1,-0.9372907411678002,0.034141785521006995,1,0.044889654855786554,1,0.003763975288504473,-0.9889360592317697,-0.971300608071677,-0.0030153857754517954,1,1,0.8605192505487818,1,-0.03707439162558601,0.9741631956746618,-1,-0.04277475630791683,1,0.12586046975052662,0.03383927122598116,0.8668590822671305,0.689194202533819,0.9922704026020703,0.06720177789425649,0.5175317271766819,0.08173449313928069,0.9847587306233025,-0.01999140553921598
1903-11-01,0.010308612393331695,-1,0.017836912292593876,-0.9045335552481938,0.0014741655449572733,-0.8320260169294125,0.03278645227881127,-0.9478167579885519,-0.12812154246275076,-0.0428902951658785,0.88888764665426,0.044020721650342765,1,1,0.005044628068190948,0.928508927938236,0.0416652048256414,-0.012254163672455687,-0.9715980871092349,1,0.0701186240005488,0.07173108539283363,0.8783611448991177,0.6692684414543976,0.9859349317943865,0.03262888045188365,0.534934567784418,0.10148379136543927,0.9325262108502489,-0.009310655808113605
1903-12-21,0.9295450264742687,-1,0.9221987626091472,0.017652602370136994,-0.9445838060272055,-1,-0.878252755247018,0.03525067697040074,0.8616084424422041,-1,1,1,1,1,0.941735682539879,0.00687143862327122,-0.9293070460984849,0.9110745232870154,-1,5.124443445246873e-4,-0.010758444400391462,0.08826392914538866,0.8780202635624245,0.7486438549565709,1,0.05839129044423902,0.4527925567554384,0.2381803907072763,0.8873992820846831,-0.02187911941156346
1904-01-01,1,-0.019275209826684514,1,-0.9649107131467495,0.04901919750238093,-0.026070745050804756,-1,1,-0.08087709434131962,-0.04755050212181189,1,1,1,0.04630324670444619,1,-0.8997875291273122,0.028615213390898897,-0.04891154210801363,-0.0016565271905267798,-0.9833760192463327,-0.9652736849964779,-0.8595895945528245,-0.07036419377840164,-0.17371817239514342,1,-0.8983119144160567,1,-0.7569300885190722,-0.048011948760680934,0.9682593528133657
1904-03-01,0.04400817404496138,0.9337404654748142,1,-1,0.9705937916410821,0.9396821525670984,-0.10479200984311421,0.04876655213566261,-1,0.9218140209268423,1,0.04605044967654426,0.03702216122703983,1,0.17235431857452943,0.041031833708255694,0.9910312687656423,0.8769847575185383,-0.9138032050549272,-1,-1,0.08549383075369033,-0.993422516416693,-1,0.03488778203091447,-1,0.0869362144375907,0.21812187854972154,0.900739275255423,1
1904-03-15,0.944367798775773,-0.05347350004424156,1,-1,-0.01444600097437898,-0.05336110699477914,0.8868844630985258,1,-1,1,0.06244654937623473,1,1,0.11174471409542064,1,-0.9125240552960571,0.007171677705323232,1,-1,-1,-1,1,-0.020652139180154516,-1,-0.9114234198865571,-0.13016555947438002,-0.9062512539088466,1,1,1
1904-03-20,1,0.892468630939439,1,-1,0.9157642840507446,-1,1,0.021880181663608944,-0.009800905215396893,0.03503247917696928,1,1,1,-0.8211936589329094,1,-1,-0.9462147110889516,0.05878156002928214,-0.01325034783299861,-1,-0.044713940233175764,0.07399196137185182,-1,-1,0.05742793138504543,0.7975040867561521,-1,1,0.12471774384684431,0.04329591384597864
1904-04-15,0.02560543596132947,1,1,-0.030501461391537865,-0.007001533471935439,-0.02320777889193759,0.020581004135413417,0.9849912708294065,0.9846700951873375,-0.9562950856053011,0.009481868329858978,1,1,-1,1,-0.09284596614701568,-1,-0.9102225466129993,-1,-0.0059808147332937045,-1,1,-1,-0.005973948077476199,-0.9417766697234884,1,-1,1,1,-0.8840529172576779
1904-06-15,-0.927808410718162,0.007154324475749152,0.052376878427427886,-0.9963621834705685,-0.9808307349953905,0.9677557321156988,-0.9658974240020077,1,0.04387756054122982,-1,-0.933591522233977,0.00954044401476084,0.008888814346357021,-1,0.0165872356119241,0.8807752507343417,-0.018662955216431465,-1,-0.021862350608829795,-0.9958238800861771,-1,0.050913237268402134,-0.016338396687388346,0.972080115558878,0.05024944080029192,0.05074138957988694,-0.05415776145743012,1,0.049006446520932334,-1
1904-09-01,0.01926818094545113,0.9983513744047063,1,-1,-0.01823281746607408,0.034244908225034454,-1,1,-0.9011548622748761,-0.10858655975629028,0.04433134998815569,0.9949658793799986,-0.9394176224195402,-1,0.9936056572239742,1,0.9706845953541895,-1,0.9059061527037766,-1,-1,1,-0.9871590873791499,0.012372528019185647,-0.9119231088658803,-0.9086807742093732,-1,0.021099524363991984,-0.9202086931093105,-0.015026315677162283
